Time,Prognozowane zapotrzebowanie sieci,Przewidywana generacja JW i magazynów energii wiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9),Prognozowana generacja JW i magazynów energii nie wiadcz¹cych us³ug bilansuj¹cych w ramach RB,Prognozowana sumaryczna generacja róde³ wiatrowych,Prognozowana sumaryczna generacja róde³ fotowoltaicznych,Planowane saldo wymiany miêdzysystemowej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹cych z warunków eksploatacyjnych JW wiadcz¹cych us³ugi bilansuj¹ce w ramach RB,da1_price,day_of_week,month,hour
2023-10-28 12:00:00+00:00,16878,10689,4754,702,2158,1434,0,0.0,453.6,5,10,12
2023-10-28 13:00:00+00:00,17104,10491,4597,658,1863,2016,0,0.0,443.0,5,10,13
2023-10-28 14:00:00+00:00,17109,10389,4270,572,1273,2450,0,0.0,440.0,5,10,14
2023-10-28 15:00:00+00:00,17090,10317,3843,434,872,2930,0,0.0,460.0,5,10,15
2023-10-28 16:00:00+00:00,17349,11312,3675,443,380,2362,0,0.0,510.0,5,10,16
2023-10-28 17:00:00+00:00,18046,12146,3573,490,18,2327,0,0.0,597.0,5,10,17
2023-10-28 18:00:00+00:00,18584,13473,3814,616,0,1296,0,0.0,657.0,5,10,18
2023-10-28 19:00:00+00:00,18401,13021,3913,717,0,1467,0,0.0,650.0,5,10,19
2023-10-28 20:00:00+00:00,17774,11780,3999,914,0,1995,0,0.0,550.0,5,10,20
2023-10-28 21:00:00+00:00,16679,10522,4157,1095,0,2000,0,0.0,470.0,5,10,21
2023-10-28 22:00:00+00:00,15744,10346,4325,1309,0,1073,0,0.0,410.0,5,10,22
2023-10-28 23:00:00+00:00,14640,9966,4243,1231,0,432,0,0.0,401.09,5,10,23
2023-10-29 00:00:00+00:00,13344,8786,4109,1117,0,449,0,0.0,375.41,6,10,0
2023-10-29 01:00:00+00:00,12862,7963,4113,1125,0,786,0,0.0,340.0,6,10,1
2023-10-29 02:00:00+00:00,12403,7194,4269,1296,0,940,0,0.0,303.0,6,10,2
2023-10-29 03:00:00+00:00,12276,7118,4626,1645,0,533,0,0.0,246.31,6,10,3
2023-10-29 04:00:00+00:00,12081,7334,4747,1797,0,0,0,0.0,264.0,6,10,4
2023-10-29 05:00:00+00:00,12099,7113,4986,2051,0,0,0,0.0,294.0,6,10,5
2023-10-29 06:00:00+00:00,12435,7034,5401,2468,0,0,0,0.0,305.0,6,10,6
2023-10-29 07:00:00+00:00,12736,7030,5706,2719,97,0,0,0.0,275.0,6,10,7
2023-10-29 08:00:00+00:00,12955,6467,6487,3162,858,1,0,0.0,200.0,6,10,8
2023-10-29 09:00:00+00:00,13630,6226,7403,3853,1463,1,0,0.0,145.0,6,10,9
2023-10-29 10:00:00+00:00,13672,6126,7545,3765,2103,0,0,0.0,120.0,6,10,10
2023-10-29 11:00:00+00:00,13948,5894,8061,3921,3026,-7,0,0.0,100.0,6,10,11
2023-10-29 12:00:00+00:00,14084,5851,8266,4045,3516,-33,0,0.0,115.51,6,10,12
2023-10-29 13:00:00+00:00,13761,5397,8408,4210,3775,-44,0,0.0,120.0,6,10,13
2023-10-29 14:00:00+00:00,13780,5442,8400,4368,3369,-62,0,0.0,173.01,6,10,14
2023-10-29 15:00:00+00:00,14326,6471,8041,4646,1886,-186,0,0.0,242.55,6,10,15
2023-10-29 16:00:00+00:00,15069,7680,7934,5049,627,-545,0,0.0,389.55,6,10,16
2023-10-29 17:00:00+00:00,15867,8382,8039,5397,30,-554,0,0.0,406.1,6,10,17
2023-10-29 18:00:00+00:00,16977,8740,8603,5918,0,-366,0,0.0,406.1,6,10,18
2023-10-29 19:00:00+00:00,17183,7936,8948,6252,0,299,0,0.0,376.28,6,10,19
2023-10-29 20:00:00+00:00,17176,8251,8725,6024,0,200,0,0.0,325.0,6,10,20
2023-10-29 21:00:00+00:00,16758,7617,8641,5933,0,501,0,0.0,224.13,6,10,21
2023-10-29 22:00:00+00:00,15723,6832,8891,6034,0,0,0,0.0,161.0,6,10,22
2023-10-29 23:00:00+00:00,14825,6562,9149,6305,0,-886,0,0.0,121.0,6,10,23
2023-10-30 00:00:00+00:00,14286,6001,9378,6570,0,-1093,0,0.0,90.0,0,10,0
2023-10-30 01:00:00+00:00,14371,5578,9588,6775,0,-795,0,0.0,50.0,0,10,1
2023-10-30 02:00:00+00:00,14085,5905,9544,6738,0,-1364,0,0.0,40.0,0,10,2
2023-10-30 03:00:00+00:00,13954,6099,9262,6490,0,-1407,0,0.0,60.0,0,10,3
2023-10-30 04:00:00+00:00,13932,6153,8997,6228,0,-1218,0,0.0,120.0,0,10,4
2023-10-30 05:00:00+00:00,14274,6135,8938,6170,0,-800,0,0.0,237.82,0,10,5
2023-10-30 06:00:00+00:00,14761,6072,8997,6198,0,-308,0,0.0,408.67,0,10,6
2023-10-30 07:00:00+00:00,16679,8220,8736,5657,129,-277,0,0.0,483.01,0,10,7
2023-10-30 08:00:00+00:00,18270,9676,8854,5161,1539,-260,368,0.0,500.0,0,10,8
2023-10-30 09:00:00+00:00,18680,10587,8784,4593,2955,-691,368,0.0,480.0,0,10,9
2023-10-30 10:00:00+00:00,17662,10018,8267,3477,4414,-623,368,0.0,428.42,0,10,10
2023-10-30 11:00:00+00:00,16495,9276,8169,2900,5593,-950,204,0.0,413.58,0,10,11
2023-10-30 12:00:00+00:00,16984,10815,7350,2201,5450,-1182,204,0.0,428.34,0,10,12
2023-10-30 13:00:00+00:00,16787,10643,6870,1759,5235,-725,204,0.0,464.08,0,10,13
2023-10-30 14:00:00+00:00,16739,10776,6703,1765,4825,-740,0,0.0,522.47,0,10,14
2023-10-30 15:00:00+00:00,17283,10880,6178,1694,3576,225,0,0.0,664.9,0,10,15
2023-10-30 16:00:00+00:00,19312,12791,4975,1561,1129,1547,0,0.0,727.0,0,10,16
2023-10-30 17:00:00+00:00,20464,14741,4822,1830,42,901,0,0.0,750.0,0,10,17
2023-10-30 18:00:00+00:00,20992,14983,5790,2733,0,219,0,0.0,727.8,0,10,18
2023-10-30 19:00:00+00:00,20704,13974,6555,3450,0,174,0,0.0,706.24,0,10,19
2023-10-30 20:00:00+00:00,20475,13160,6929,3806,0,386,0,0.0,666.9,0,10,20
2023-10-30 21:00:00+00:00,19770,11608,7136,4107,0,1026,0,0.0,589.0,0,10,21
2023-10-30 22:00:00+00:00,18383,10515,7265,4301,0,604,0,0.0,501.46,0,10,22
2023-10-30 23:00:00+00:00,16850,10160,7295,4345,0,-605,0,0.0,418.35,0,10,23
2023-10-31 00:00:00+00:00,15560,9796,6937,4057,0,-1174,0,0.0,385.0,1,10,0
2023-10-31 01:00:00+00:00,14829,9015,6686,3819,0,-872,0,0.0,363.9,1,10,1
2023-10-31 02:00:00+00:00,14599,8245,6920,4074,0,-567,0,0.0,347.4,1,10,2
2023-10-31 03:00:00+00:00,14649,8100,6722,3914,0,-172,0,0.0,330.0,1,10,3
2023-10-31 04:00:00+00:00,14695,8200,6581,3804,0,-85,0,0.0,321.0,1,10,4
2023-10-31 05:00:00+00:00,15008,8447,6572,3798,0,-11,0,0.0,360.0,1,10,5
2023-10-31 06:00:00+00:00,15853,9108,6735,3934,0,10,0,0.0,415.08,1,10,6
2023-10-31 07:00:00+00:00,17934,10787,6896,4027,28,250,0,0.0,470.0,1,10,7
2023-10-31 08:00:00+00:00,19170,11782,7225,4177,395,163,214,0.0,490.0,1,10,8
2023-10-31 09:00:00+00:00,19817,12232,7649,4481,791,-64,214,0.0,450.06,1,10,9
2023-10-31 10:00:00+00:00,20023,12274,7974,4773,959,-224,657,0.0,413.0,1,10,10
2023-10-31 11:00:00+00:00,19791,11616,8581,5239,1359,-406,662,0.0,410.11,1,10,11
2023-10-31 12:00:00+00:00,19884,11537,9081,5623,1563,-734,662,0.0,410.11,1,10,12
2023-10-31 13:00:00+00:00,19844,10985,9509,6079,1526,-650,662,0.0,410.86,1,10,13
2023-10-31 14:00:00+00:00,19365,10428,9781,6323,1557,-843,685,0.0,413.0,1,10,14
2023-10-31 15:00:00+00:00,19372,10641,9787,6509,1059,-1056,810,0.0,440.12,1,10,15
2023-10-31 16:00:00+00:00,19794,10831,9315,6297,315,-352,520,0.0,520.0,1,10,16
2023-10-31 17:00:00+00:00,20813,11934,8803,5870,8,76,520,0.0,549.81,1,10,17
2023-10-31 18:00:00+00:00,21307,12345,8945,5947,0,18,520,0.0,519.91,1,10,18
2023-10-31 19:00:00+00:00,21013,12394,8799,5662,0,-180,120,0.0,500.0,1,10,19
2023-10-31 20:00:00+00:00,20758,11572,8955,5804,0,231,0,0.0,500.0,1,10,20
2023-10-31 21:00:00+00:00,19811,10603,9154,6128,0,54,0,0.0,410.86,1,10,21
2023-10-31 22:00:00+00:00,18239,10680,9214,6210,0,-1656,0,0.0,413.61,1,10,22
2023-10-31 23:00:00+00:00,16705,9514,9431,6433,0,-2240,0,0.0,406.92,1,10,23
2023-11-01 00:00:00+00:00,15313,7912,9151,6196,0,-1750,0,0.0,216.22,2,11,0
2023-11-01 01:00:00+00:00,13786,7306,9029,6149,0,-2549,0,0.0,200.0,2,11,1
2023-11-01 02:00:00+00:00,13513,7796,8189,5323,0,-2472,0,0.0,182.0,2,11,2
2023-11-01 03:00:00+00:00,13347,8109,7396,4529,0,-2158,0,0.0,200.0,2,11,3
2023-11-01 04:00:00+00:00,13018,7729,7244,4331,0,-1955,0,0.0,180.0,2,11,4
2023-11-01 05:00:00+00:00,13143,8524,6683,3770,0,-2064,0,0.0,220.0,2,11,5
2023-11-01 06:00:00+00:00,13154,8132,6469,3550,0,-1447,0,0.0,320.0,2,11,6
2023-11-01 07:00:00+00:00,12590,7473,6261,3305,61,-1144,0,0.0,357.28,2,11,7
2023-11-01 08:00:00+00:00,12550,7461,6221,2775,1007,-1132,0,0.0,339.89,2,11,8
2023-11-01 09:00:00+00:00,12667,7386,6392,2354,2218,-1112,0,0.0,281.22,2,11,9
2023-11-01 10:00:00+00:00,12726,7992,6063,1845,2849,-1329,0,0.0,240.01,2,11,10
2023-11-01 11:00:00+00:00,12938,8471,5611,1175,3444,-1144,0,0.0,200.0,2,11,11
2023-11-01 12:00:00+00:00,12774,8552,5389,850,3626,-1166,0,0.0,210.0,2,11,12
2023-11-01 13:00:00+00:00,12697,8293,5292,727,3543,-889,0,0.0,256.22,2,11,13
2023-11-01 14:00:00+00:00,12449,7569,5212,605,3633,-332,0,0.0,380.0,2,11,14
2023-11-01 15:00:00+00:00,12700,8012,4692,520,2496,-4,0,0.0,402.91,2,11,15
2023-11-01 16:00:00+00:00,13617,9182,4267,813,818,168,0,0.0,419.0,2,11,16
2023-11-01 17:00:00+00:00,15173,10435,4473,1312,24,265,0,0.0,425.0,2,11,17
2023-11-01 18:00:00+00:00,15333,9183,5606,2366,0,544,0,0.0,425.0,2,11,18
2023-11-01 19:00:00+00:00,15257,8323,6354,3124,0,580,0,0.0,419.88,2,11,19
2023-11-01 20:00:00+00:00,15521,8199,6795,3565,0,527,0,0.0,407.94,2,11,20
2023-11-01 21:00:00+00:00,15309,8211,6660,3441,0,438,0,0.0,400.88,2,11,21
2023-11-01 22:00:00+00:00,14871,8228,6672,3536,0,-29,0,0.0,250.0,2,11,22
2023-11-01 23:00:00+00:00,14084,7603,6584,3565,0,-104,0,0.0,200.0,2,11,23
2023-11-02 00:00:00+00:00,13647,7111,6509,3492,0,27,0,0.0,200.0,3,11,0
2023-11-02 01:00:00+00:00,13567,7078,6486,3473,0,4,0,0.0,150.0,3,11,1
2023-11-02 02:00:00+00:00,13425,7041,6380,3418,0,3,0,0.0,150.0,3,11,2
2023-11-02 03:00:00+00:00,13344,6880,6461,3539,0,3,0,0.0,150.0,3,11,3
2023-11-02 04:00:00+00:00,13269,6424,6841,3943,0,4,0,0.0,150.0,3,11,4
2023-11-02 05:00:00+00:00,13672,6531,7137,4222,0,4,0,0.0,200.0,3,11,5
2023-11-02 06:00:00+00:00,14350,7031,7319,4347,0,0,0,0.0,400.35,3,11,6
2023-11-02 07:00:00+00:00,16592,8886,7698,4545,78,8,0,0.0,400.35,3,11,7
2023-11-02 08:00:00+00:00,17510,9753,8558,4809,1450,-801,415,0.0,400.35,3,11,8
2023-11-02 09:00:00+00:00,17501,8731,8961,4466,3146,-191,415,0.0,330.0,3,11,9
2023-11-02 10:00:00+00:00,16757,9529,7353,2224,4677,-124,644,0.0,200.0,3,11,10
2023-11-02 11:00:00+00:00,15383,7560,8795,2977,6529,-972,644,0.0,180.0,3,11,11
2023-11-02 12:00:00+00:00,15904,7893,9480,3456,7060,-1469,644,0.0,150.0,3,11,12
2023-11-02 13:00:00+00:00,16627,9246,9175,3787,5824,-1795,644,0.0,180.0,3,11,13
2023-11-02 14:00:00+00:00,16827,8934,9456,4560,4593,-1563,644,0.0,370.0,3,11,14
2023-11-02 15:00:00+00:00,17286,7967,9867,5582,3112,-547,529,0.0,402.51,3,11,15
2023-11-02 16:00:00+00:00,18790,10813,8717,5273,995,-739,204,0.0,420.18,3,11,16
2023-11-02 17:00:00+00:00,20049,10869,8998,5888,18,182,204,0.0,425.18,3,11,17
2023-11-02 18:00:00+00:00,20288,10737,9614,6443,0,-63,204,0.0,406.51,3,11,18
2023-11-02 19:00:00+00:00,19945,10783,9757,6644,0,-594,204,0.0,396.32,3,11,19
2023-11-02 20:00:00+00:00,19864,10354,9416,6310,0,94,204,0.0,340.0,3,11,20
2023-11-02 21:00:00+00:00,19270,10192,9016,5897,0,62,204,0.0,300.0,3,11,21
2023-11-02 22:00:00+00:00,17974,9952,8169,5248,0,-146,0,0.0,279.0,3,11,22
2023-11-02 23:00:00+00:00,16518,8950,7752,4850,0,-185,0,0.0,213.6,3,11,23
2023-11-03 00:00:00+00:00,15352,8118,7842,4931,0,-608,0,0.0,174.0,4,11,0
2023-11-03 01:00:00+00:00,15129,7223,7897,5140,0,9,0,0.0,199.0,4,11,1
2023-11-03 02:00:00+00:00,14712,6854,7850,5153,0,8,0,0.0,175.0,4,11,2
2023-11-03 03:00:00+00:00,14741,6875,7858,5159,0,8,0,0.0,175.0,4,11,3
2023-11-03 04:00:00+00:00,14751,6901,7841,5143,0,9,0,0.0,200.0,4,11,4
2023-11-03 05:00:00+00:00,14876,7508,7361,4674,0,7,0,0.0,200.0,4,11,5
2023-11-03 06:00:00+00:00,15629,8077,7550,4800,0,3,0,0.0,400.0,4,11,6
2023-11-03 07:00:00+00:00,17599,9523,7580,4667,18,497,0,0.0,379.6,4,11,7
2023-11-03 08:00:00+00:00,18856,11646,7240,4144,325,-30,408,0.0,406.86,4,11,8
2023-11-03 09:00:00+00:00,19448,13186,6950,3624,898,-687,120,0.0,404.58,4,11,9
2023-11-03 10:00:00+00:00,19339,12626,6668,3143,1395,44,120,0.0,395.0,4,11,10
2023-11-03 11:00:00+00:00,19582,12217,5831,2343,1322,1534,567,0.0,401.11,4,11,11
2023-11-03 12:00:00+00:00,19977,13021,5263,2041,1115,1692,470,0.0,402.86,4,11,12
2023-11-03 13:00:00+00:00,20141,12870,5399,2189,917,1872,0,0.0,406.36,4,11,13
2023-11-03 14:00:00+00:00,20031,13074,5088,2001,661,1869,0,0.0,420.0,4,11,14
2023-11-03 15:00:00+00:00,19837,13089,5073,1994,400,1675,0,0.0,470.0,4,11,15
2023-11-03 16:00:00+00:00,20077,13134,5456,2426,72,1487,0,0.0,492.3,4,11,16
2023-11-03 17:00:00+00:00,20633,13116,5938,2765,0,1579,0,0.0,497.0,4,11,17
2023-11-03 18:00:00+00:00,21149,13467,6303,3061,0,1379,0,0.0,485.0,4,11,18
2023-11-03 19:00:00+00:00,20870,12873,6671,3365,0,1326,0,0.0,467.0,4,11,19
2023-11-03 20:00:00+00:00,20548,12456,6819,3578,0,1273,0,0.0,419.03,4,11,20
2023-11-03 21:00:00+00:00,19855,11408,7087,3863,0,1360,0,0.0,372.0,4,11,21
2023-11-03 22:00:00+00:00,18484,10146,7286,4116,0,1052,0,0.0,401.11,4,11,22
2023-11-03 23:00:00+00:00,16870,8785,7499,4385,0,586,0,0.0,300.01,4,11,23
2023-11-04 00:00:00+00:00,15439,7977,7851,4731,0,-390,0,0.0,150.0,5,11,0
2023-11-04 01:00:00+00:00,14932,7366,8125,4965,0,-559,0,0.0,130.1,5,11,1
2023-11-04 02:00:00+00:00,15265,6816,8439,5300,0,10,0,0.0,105.0,5,11,2
2023-11-04 03:00:00+00:00,14915,6479,8442,5319,0,-6,0,0.0,105.0,5,11,3
2023-11-04 04:00:00+00:00,14721,5958,8754,5644,0,9,0,0.0,114.0,5,11,4
2023-11-04 05:00:00+00:00,14767,5871,8886,5803,0,9,0,0.0,134.0,5,11,5
2023-11-04 06:00:00+00:00,14878,6231,8711,5634,0,-63,0,0.0,175.0,5,11,6
2023-11-04 07:00:00+00:00,14919,6295,8689,5587,59,-65,625,0.0,261.0,5,11,7
2023-11-04 08:00:00+00:00,15096,6221,8942,5379,967,-68,625,0.0,259.0,5,11,8
2023-11-04 09:00:00+00:00,16102,7190,8912,5055,1618,-1,625,0.0,241.0,5,11,9
2023-11-04 10:00:00+00:00,16131,7217,8917,4636,2770,-3,672,0.0,200.0,5,11,10
2023-11-04 11:00:00+00:00,15233,6114,9123,4187,4363,-5,672,0.0,180.0,5,11,11
2023-11-04 12:00:00+00:00,15407,6455,8957,3833,4854,-6,672,0.0,199.0,5,11,12
2023-11-04 13:00:00+00:00,16196,7973,8227,3536,3869,-4,672,0.0,200.0,5,11,13
2023-11-04 14:00:00+00:00,15998,8008,7992,3565,3261,-2,672,0.0,400.0,5,11,14
2023-11-04 15:00:00+00:00,15783,8141,7343,3165,2465,300,672,0.0,405.29,5,11,15
2023-11-04 16:00:00+00:00,16663,8851,6571,2995,884,1241,250,0.0,410.64,5,11,16
2023-11-04 17:00:00+00:00,18076,10030,6432,3102,18,1613,204,0.0,406.91,5,11,17
2023-11-04 18:00:00+00:00,18067,8917,7622,4233,0,1528,204,0.0,399.9,5,11,18
2023-11-04 19:00:00+00:00,17782,7990,8564,5165,0,1229,204,0.0,380.0,5,11,19
2023-11-04 20:00:00+00:00,17737,7975,8560,5252,0,1203,204,0.0,327.0,5,11,20
2023-11-04 21:00:00+00:00,17223,8099,8604,5292,0,520,204,0.0,215.0,5,11,21
2023-11-04 22:00:00+00:00,16284,7909,8343,5129,0,32,204,0.0,127.0,5,11,22
2023-11-04 23:00:00+00:00,15423,7267,8151,4988,0,5,0,0.0,111.0,5,11,23
2023-11-05 00:00:00+00:00,14210,6331,7862,4675,0,17,0,0.0,85.0,6,11,0
2023-11-05 01:00:00+00:00,13086,5205,7875,4711,0,6,0,0.0,70.0,6,11,1
2023-11-05 02:00:00+00:00,13021,5071,7942,4832,0,9,0,0.0,60.0,6,11,2
2023-11-05 03:00:00+00:00,12863,5113,7740,4677,0,10,0,0.0,60.0,6,11,3
2023-11-05 04:00:00+00:00,12816,4907,7899,4854,0,10,0,0.0,60.0,6,11,4
2023-11-05 05:00:00+00:00,12859,5227,7623,4583,0,9,0,0.0,77.22,6,11,5
2023-11-05 06:00:00+00:00,13088,5689,7392,4353,0,7,0,0.0,95.0,6,11,6
2023-11-05 07:00:00+00:00,13327,5700,7621,4572,4,6,0,0.0,81.0,6,11,7
2023-11-05 08:00:00+00:00,13404,5619,7803,4578,354,-17,625,0.0,111.52,6,11,8
2023-11-05 09:00:00+00:00,13629,6145,7547,3859,1388,-63,849,0.0,154.0,6,11,9
2023-11-05 10:00:00+00:00,13735,6381,7371,3492,1881,-17,849,0.0,199.0,6,11,10
2023-11-05 11:00:00+00:00,14155,6714,7477,3461,2241,-36,428,0.0,219.0,6,11,11
2023-11-05 12:00:00+00:00,14525,7422,7106,3053,2380,-3,428,0.0,270.0,6,11,12
2023-11-05 13:00:00+00:00,14984,8757,6190,2242,2029,38,428,0.0,343.57,6,11,13
2023-11-05 14:00:00+00:00,15250,9198,6051,2211,1622,1,428,0.0,382.22,6,11,14
2023-11-05 15:00:00+00:00,15568,9212,5892,2265,1061,463,372,0.0,382.22,6,11,15
2023-11-05 16:00:00+00:00,15816,8540,5883,2520,309,1393,0,0.0,396.22,6,11,16
2023-11-05 17:00:00+00:00,16661,8589,6228,2924,3,1844,0,0.0,389.0,6,11,17
2023-11-05 18:00:00+00:00,16881,8770,6589,3230,0,1522,0,0.0,389.0,6,11,18
2023-11-05 19:00:00+00:00,16917,8946,6713,3355,0,1259,0,0.0,375.0,6,11,19
2023-11-05 20:00:00+00:00,16868,8351,6606,3348,0,1911,0,0.0,318.0,6,11,20
2023-11-05 21:00:00+00:00,16479,8465,6393,3228,0,1620,0,0.0,210.0,6,11,21
2023-11-05 22:00:00+00:00,15572,7885,6548,3463,0,1138,0,0.0,158.09,6,11,22
2023-11-05 23:00:00+00:00,15017,8190,6705,3612,0,123,0,0.0,103.06,6,11,23
2023-11-06 00:00:00+00:00,14187,6891,7288,4226,0,9,0,0.0,106.0,0,11,0
2023-11-06 01:00:00+00:00,13655,5996,7651,4613,0,8,0,0.0,90.0,0,11,1
2023-11-06 02:00:00+00:00,13898,5901,7988,4953,0,9,0,0.0,75.0,0,11,2
2023-11-06 03:00:00+00:00,14177,5967,8200,5169,0,10,0,0.0,70.0,0,11,3
2023-11-06 04:00:00+00:00,14373,5918,8445,5429,0,10,0,0.0,89.0,0,11,4
2023-11-06 05:00:00+00:00,14842,6033,8799,5790,0,10,0,0.0,121.22,0,11,5
2023-11-06 06:00:00+00:00,15561,6400,9232,6218,0,-72,0,0.0,269.0,0,11,6
2023-11-06 07:00:00+00:00,17228,8294,9516,6463,21,-583,0,0.0,300.0,0,11,7
2023-11-06 08:00:00+00:00,18956,10129,10223,6773,773,-1396,635,0.0,301.0,0,11,8
2023-11-06 09:00:00+00:00,19215,9600,11141,7061,2030,-1526,635,0.0,215.0,0,11,9
2023-11-06 10:00:00+00:00,19317,9532,11300,7065,2686,-1514,1050,0.0,125.0,0,11,10
2023-11-06 11:00:00+00:00,18823,9603,11715,7326,3114,-2495,1050,0.0,125.0,0,11,11
2023-11-06 12:00:00+00:00,19003,9741,11602,7192,3025,-2341,1050,0.0,120.0,0,11,12
2023-11-06 13:00:00+00:00,19395,10501,11121,6913,2527,-2228,1050,0.0,162.0,0,11,13
2023-11-06 14:00:00+00:00,19544,10496,10939,6829,2292,-1890,1050,0.0,275.41,0,11,14
2023-11-06 15:00:00+00:00,19618,10499,10337,6513,1606,-1218,1050,0.0,361.91,0,11,15
2023-11-06 16:00:00+00:00,20260,11537,9503,6074,478,-780,629,0.0,413.71,0,11,16
2023-11-06 17:00:00+00:00,21166,11865,9322,5957,5,-20,489,0.0,414.17,0,11,17
2023-11-06 18:00:00+00:00,21336,12386,8954,5534,0,-4,489,0.0,418.58,0,11,18
2023-11-06 19:00:00+00:00,21102,11939,9169,5778,0,-5,489,0.0,410.62,0,11,19
2023-11-06 20:00:00+00:00,21092,11766,9329,5962,0,-4,489,0.0,400.96,0,11,20
2023-11-06 21:00:00+00:00,20480,11934,8857,5509,0,-310,404,0.0,345.0,0,11,21
2023-11-06 22:00:00+00:00,19050,10909,8646,5339,0,-504,275,0.0,320.0,0,11,22
2023-11-06 23:00:00+00:00,17505,9251,8907,5618,0,-654,275,0.0,265.13,0,11,23
2023-11-07 00:00:00+00:00,16343,8901,8750,5528,0,-1308,0,0.0,205.0,1,11,0
2023-11-07 01:00:00+00:00,15297,8844,8544,5414,0,-2091,0,0.0,200.0,1,11,1
2023-11-07 02:00:00+00:00,15460,8937,8470,5365,0,-1948,0,0.0,200.0,1,11,2
2023-11-07 03:00:00+00:00,15168,8803,8397,5286,0,-2032,0,0.0,210.22,1,11,3
2023-11-07 04:00:00+00:00,15200,8605,8358,5255,0,-1763,0,0.0,234.34,1,11,4
2023-11-07 05:00:00+00:00,15419,9016,8186,5086,0,-1784,0,0.0,300.0,1,11,5
2023-11-07 06:00:00+00:00,15863,8760,8180,5080,0,-1077,0,0.0,410.0,1,11,6
2023-11-07 07:00:00+00:00,17807,10437,8206,5027,28,-836,0,0.0,463.0,1,11,7
2023-11-07 08:00:00+00:00,19287,12103,8606,4857,996,-1422,0,0.0,470.0,1,11,8
2023-11-07 09:00:00+00:00,19282,13190,8848,4622,2251,-2756,333,0.0,403.19,1,11,9
2023-11-07 10:00:00+00:00,18459,12365,8645,3961,3570,-2551,1308,0.0,350.0,1,11,10
2023-11-07 11:00:00+00:00,16730,10507,9289,3930,5260,-3066,1308,0.0,320.0,1,11,11
2023-11-07 12:00:00+00:00,16566,10039,8956,3333,5947,-2430,1323,0.0,325.0,1,11,12
2023-11-07 13:00:00+00:00,17936,11012,8652,3603,4474,-1728,1323,0.0,348.0,1,11,13
2023-11-07 14:00:00+00:00,18511,12272,7712,3087,3447,-1473,1076,0.0,400.0,1,11,14
2023-11-07 15:00:00+00:00,19116,13169,6619,2526,2164,-672,862,0.0,475.0,1,11,15
2023-11-07 16:00:00+00:00,20072,13643,5813,2361,536,616,862,0.0,520.0,1,11,16
2023-11-07 17:00:00+00:00,20888,14729,5893,2457,1,266,468,0.0,570.0,1,11,17
2023-11-07 18:00:00+00:00,21385,14594,6465,2960,0,327,464,0.0,570.0,1,11,18
2023-11-07 19:00:00+00:00,21162,14177,6990,3527,0,-5,402,0.0,565.0,1,11,19
2023-11-07 20:00:00+00:00,21152,13581,7272,3756,0,299,402,0.0,500.0,1,11,20
2023-11-07 21:00:00+00:00,20503,12400,7225,3747,0,878,214,0.0,410.94,1,11,21
2023-11-07 22:00:00+00:00,18987,12234,6997,3584,0,-243,0,0.0,400.0,1,11,22
2023-11-07 23:00:00+00:00,17458,10549,6867,3472,0,42,0,0.0,320.0,1,11,23
2023-11-08 00:00:00+00:00,16151,9678,6608,3298,0,-136,0,0.0,371.14,2,11,0
2023-11-08 01:00:00+00:00,15800,9425,6223,2936,0,152,0,0.0,342.13,2,11,1
2023-11-08 02:00:00+00:00,15410,9253,6205,2913,0,-48,0,0.0,335.0,2,11,2
2023-11-08 03:00:00+00:00,14815,8638,6226,2930,0,-49,0,0.0,335.0,2,11,3
2023-11-08 04:00:00+00:00,14855,8795,6107,2850,0,-47,0,0.0,341.24,2,11,4
2023-11-08 05:00:00+00:00,15268,8934,6181,2920,0,153,0,0.0,380.0,2,11,5
2023-11-08 06:00:00+00:00,16102,9464,6294,3001,0,344,0,0.0,440.0,2,11,6
2023-11-08 07:00:00+00:00,18436,11320,6441,3121,1,675,0,0.0,520.0,2,11,7
2023-11-08 08:00:00+00:00,19632,12315,7079,3421,448,238,82,0.0,530.2,2,11,8
2023-11-08 09:00:00+00:00,19578,11791,7654,3586,1546,133,82,0.0,467.11,2,11,9
2023-11-08 10:00:00+00:00,19418,11045,7758,3376,2475,615,82,0.0,414.0,2,11,10
2023-11-08 11:00:00+00:00,18993,11043,7704,3183,2897,246,361,0.0,400.0,2,11,11
2023-11-08 12:00:00+00:00,18788,10886,7625,3121,2951,276,361,0.0,400.0,2,11,12
2023-11-08 13:00:00+00:00,19111,11688,7480,3096,2730,-57,361,0.0,410.0,2,11,13
2023-11-08 14:00:00+00:00,19768,12252,7044,2868,2140,472,361,0.0,449.39,2,11,14
2023-11-08 15:00:00+00:00,19946,12098,7150,3236,1390,698,361,0.0,475.0,2,11,15
2023-11-08 16:00:00+00:00,20514,12952,6723,3243,338,838,0,0.0,520.0,2,11,16
2023-11-08 17:00:00+00:00,21193,13793,6726,3216,0,674,0,0.0,536.0,2,11,17
2023-11-08 18:00:00+00:00,21453,13696,7072,3524,0,685,0,0.0,540.0,2,11,18
